idcar_200m,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc,geometry,h3_index
CRS3035RES200mN2888600E3755600,1589.5,969.0,135.0,600.0,21.0,348.0,64.0,55798186.7,46029.0,963.0,6.0,424.0,130.0,268.0,144.0,3.0,80.0,41.0,19.0,49.0,66.5,131.0,537.0,283.0,188.0,186.0,87.0,2.0,"POLYGON ((2.283293 48.843847, 2.283013 48.845634, 2.285725 48.845822, 2.286004 48.844035, 2.283293 48.843847))",891fb46768fffff
CRS3035RES200mN2888600E3755800,1979.5,1124.0,148.0,641.0,37.0,434.0,92.0,73106161.9,58723.0,1117.0,7.0,305.0,269.0,376.0,161.0,13.0,122.0,82.0,37.5,83.0,110.0,128.0,524.0,397.0,210.0,249.0,159.0,0.0,"POLYGON ((2.286004 48.844035, 2.285725 48.845822, 2.288437 48.846011, 2.288716 48.844223, 2.286004 48.844035))",891fb467687ffff
CRS3035RES200mN2888800E3755800,1628.0,904.0,102.0,477.0,27.0,392.0,57.0,68080314.2,52627.0,863.0,41.0,451.0,205.0,117.0,130.0,1.0,34.0,61.5,22.0,53.0,91.5,109.0,444.0,285.0,168.0,283.0,111.0,0.0,"POLYGON ((2.285725 48.845822, 2.285446 48.84761, 2.288158 48.847798, 2.288437 48.846011, 2.285725 48.845822))",891fb467687ffff
CRS3035RES200mN2888800E3755600,1806.0,966.0,212.0,503.0,44.0,182.0,148.0,48944338.5,49208.0,964.0,2.0,574.0,162.0,124.0,104.0,2.0,614.0,60.5,30.5,88.5,119.5,106.0,351.0,381.0,262.0,292.0,107.0,8.0,"POLYGON ((2.283013 48.845634, 2.282734 48.847422, 2.285446 48.84761, 2.285725 48.845822, 2.283013 48.845634))",891fb467683ffff
CRS3035RES200mN2889000E3755800,943.0,515.0,81.0,280.0,22.0,111.0,64.0,26800097.9,25839.0,512.0,3.0,246.0,159.0,67.0,43.0,0.0,209.0,32.0,14.0,50.5,65.5,71.0,249.0,185.0,99.0,119.0,58.0,0.0,"POLYGON ((2.285446 48.84761, 2.285167 48.849398, 2.287879 48.849586, 2.288158 48.847798, 2.285446 48.84761))",891fb467697ffff
CRS3035RES200mN2889000E3755600,1399.5,765.0,101.0,409.0,30.0,328.0,67.0,53795712.8,47753.0,747.0,18.0,92.0,159.0,497.0,17.0,0.0,208.0,32.0,21.5,51.0,84.5,103.0,287.5,262.0,176.0,254.0,128.0,0.0,"POLYGON ((2.282734 48.847422, 2.282455 48.84921, 2.285167 48.849398, 2.285446 48.84761, 2.282734 48.847422))",891fb467697ffff
CRS3035RES200mN2889000E3755400,1335.5,714.0,96.0,367.0,31.0,167.0,69.0,41698274.5,44250.0,714.0,0.0,0.0,441.0,273.0,0.0,0.0,439.0,38.5,22.0,68.0,80.0,58.0,227.0,269.0,199.0,244.0,130.0,0.0,"POLYGON ((2.280022 48.847234, 2.279743 48.849021, 2.282455 48.84921, 2.282734 48.847422, 2.280022 48.847234))",891fb467693ffff
CRS3035RES200mN2889200E3755600,855.5,456.0,100.0,229.0,18.0,259.0,18.0,34370538.9,29932.0,454.0,2.0,187.0,0.0,165.0,104.0,0.0,1.0,19.0,9.5,24.0,56.0,57.0,183.0,178.0,110.0,136.0,83.0,0.0,"POLYGON ((2.282455 48.84921, 2.282176 48.850997, 2.284888 48.851186, 2.285167 48.849398, 2.282455 48.84921))",891fb467697ffff
CRS3035RES200mN2889200E3755800,1106.5,548.0,90.0,246.0,28.0,231.0,50.0,45556167.3,39216.0,544.0,4.0,0.0,0.0,139.0,409.0,0.0,165.0,23.0,17.0,58.0,65.5,92.0,204.0,196.0,186.0,186.0,79.0,0.0,"POLYGON ((2.285167 48.849398, 2.284888 48.851186, 2.2876 48.851374, 2.287879 48.849586, 2.285167 48.849398))",891fb46745bffff
CRS3035RES200mN2889400E3755800,598.5,332.0,57.0,168.0,10.0,193.0,24.0,25996470.1,22945.0,324.0,8.0,66.0,257.0,0.0,8.0,1.0,7.0,16.0,12.0,21.5,23.0,45.0,137.0,106.0,67.0,99.0,72.0,0.0,"POLYGON ((2.284888 48.851186, 2.284609 48.852973, 2.287321 48.853161, 2.2876 48.851374, 2.284888 48.851186))",891fb46745bffff
CRS3035RES200mN2889600E3755800,37.0,25.3,1.8,18.0,0.0,9.0,0.9,1648110.1,1145.2,22.6,2.7,23.5,0.0,0.0,1.8,0.0,0.0,0.9,0.0,0.0,3.6,0.0,15.4,9.9,3.6,0.9,2.7,0.0,"POLYGON ((2.284609 48.852973, 2.28433 48.854761, 2.287042 48.854949, 2.287321 48.853161, 2.284609 48.852973))",891fb462927ffff
CRS3035RES200mN2889400E3755400,4.0,2.7,0.2,2.0,0.0,1.0,0.1,178174.1,123.8,2.4,0.3,2.5,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.0,1.6,1.1,0.4,0.1,0.3,0.0,"POLYGON ((2.279464 48.850809, 2.279184 48.852597, 2.281897 48.852785, 2.282176 48.850997, 2.279464 48.850809))",891fb46292fffff
CRS3035RES200mN2889600E3755400,712.5,361.0,54.0,174.0,20.0,202.0,36.0,34479589.6,29361.0,329.0,32.0,175.0,64.0,118.0,4.0,0.0,0.0,21.0,11.0,29.5,46.0,69.0,137.0,144.0,85.0,113.0,57.0,0.0,"POLYGON ((2.279184 48.852597, 2.278905 48.854385, 2.281617 48.854573, 2.281897 48.852785, 2.279184 48.852597))",891fb462923ffff
CRS3035RES200mN2889600E3755200,939.0,424.0,52.0,162.0,33.0,239.0,37.0,43731965.8,32595.0,389.0,35.0,197.0,213.0,12.0,2.0,0.0,0.0,34.0,24.5,50.5,77.5,86.5,155.0,204.0,115.0,124.0,68.0,0.0,"POLYGON ((2.276472 48.852409, 2.276193 48.854196, 2.278905 48.854385, 2.279184 48.852597, 2.276472 48.852409))",891fb462923ffff
CRS3035RES200mN2889400E3755200,703.0,337.0,51.0,151.0,18.0,85.0,40.0,25725648.1,22976.0,336.0,1.0,103.0,77.0,100.0,57.0,0.0,121.0,17.0,13.0,42.0,58.0,45.0,128.0,130.0,98.0,118.0,54.0,0.0,"POLYGON ((2.276752 48.850621, 2.276472 48.852409, 2.279184 48.852597, 2.279464 48.850809, 2.276752 48.850621))",891fb46292bffff
CRS3035RES200mN2889200E3755200,417.0,215.0,34.0,107.0,8.0,108.0,15.0,17899208.8,14644.0,198.0,17.0,166.0,42.0,5.0,1.0,1.0,40.0,11.0,5.0,18.0,28.5,34.5,82.0,87.0,56.0,62.0,33.0,0.0,"POLYGON ((2.277031 48.848833, 2.276752 48.850621, 2.279464 48.850809, 2.279743 48.849021, 2.277031 48.848833))",891fb46292bffff
CRS3035RES200mN2889200E3755000,1627.5,840.0,135.0,420.0,32.0,278.0,88.0,59416005.5,55653.0,818.0,22.0,596.0,213.0,18.0,13.0,0.0,329.0,78.0,32.5,70.0,106.5,111.5,283.0,337.0,209.0,272.0,128.0,0.0,"POLYGON ((2.274319 48.848645, 2.274039 48.850433, 2.276752 48.850621, 2.277031 48.848833, 2.274319 48.848645))",891fb462967ffff
CRS3035RES200mN2889200E3754800,1906.0,946.0,119.0,421.0,44.0,496.0,82.0,87869744.1,68939.0,892.0,54.0,546.0,277.0,120.0,2.0,1.0,87.0,65.0,41.0,96.5,132.5,145.0,338.0,384.0,240.0,319.0,145.0,0.0,"POLYGON ((2.271607 48.848456, 2.271327 48.850244, 2.274039 48.850433, 2.274319 48.848645, 2.271607 48.848456))",891fb462963ffff
CRS3035RES200mN2889400E3754800,1457.0,697.0,88.0,307.0,41.0,383.0,44.0,67136991.2,51844.0,637.0,60.0,501.0,155.0,19.0,22.0,0.0,0.0,63.0,26.0,66.0,106.5,117.0,296.5,289.0,161.0,238.0,94.0,0.0,"POLYGON ((2.271327 48.850244, 2.271048 48.852032, 2.27376 48.85222, 2.274039 48.850433, 2.271327 48.850244))",891fb462977ffff
CRS3035RES200mN2889400E3755000,1215.0,582.0,82.0,273.0,42.0,268.0,66.0,47133909.2,39805.0,561.0,21.0,230.0,179.0,41.0,131.0,1.0,100.0,39.0,20.5,72.0,108.5,94.0,218.0,214.0,167.0,200.0,79.0,3.0,"POLYGON ((2.274039 48.850433, 2.27376 48.85222, 2.276472 48.852409, 2.276752 48.850621, 2.274039 48.850433))",891fb462977ffff
CRS3035RES200mN2889600E3755000,1285.0,666.0,90.0,338.0,29.0,308.0,51.0,61157662.6,48848.0,621.0,45.0,382.0,140.0,55.0,50.0,39.0,11.0,47.0,37.0,49.0,79.5,94.5,286.0,253.0,143.0,190.0,106.0,0.0,"POLYGON ((2.27376 48.85222, 2.27348 48.854008, 2.276193 48.854196, 2.276472 48.852409, 2.27376 48.85222))",891fb46293bffff
CRS3035RES200mN2889600E3754800,733.0,351.0,36.0,143.0,21.0,222.0,21.0,42526749.1,36688.0,308.0,43.0,71.0,156.0,38.0,86.0,0.0,0.0,20.5,11.5,25.5,50.5,60.0,83.0,152.0,78.0,168.0,84.0,0.0,"POLYGON ((2.271048 48.852032, 2.270768 48.853819, 2.27348 48.854008, 2.27376 48.85222, 2.271048 48.852032))",891fb46290fffff
CRS3035RES200mN2889800E3754800,1097.0,500.0,57.0,207.0,40.0,262.0,44.0,57942494.4,42663.0,453.0,47.0,395.0,70.0,5.0,30.0,0.0,0.0,47.0,16.5,54.5,96.5,93.5,206.0,231.0,133.0,141.0,78.0,0.0,"POLYGON ((2.270768 48.853819, 2.270488 48.855607, 2.273201 48.855796, 2.27348 48.854008, 2.270768 48.853819))",891fb46290fffff
CRS3035RES200mN2889800E3755000,1464.5,699.0,81.0,316.0,51.0,368.0,60.0,74690550.9,55611.0,662.0,37.0,253.0,305.0,83.0,58.0,0.0,0.0,46.0,27.0,81.5,123.0,135.0,246.0,297.0,162.0,231.0,116.0,0.0,"POLYGON ((2.27348 48.854008, 2.273201 48.855796, 2.275913 48.855984, 2.276193 48.854196, 2.27348 48.854008))",891fb46293bffff
CRS3035RES200mN2890000E3754800,1407.0,603.0,79.0,232.0,63.0,316.0,42.0,78464305.5,59388.0,545.0,58.0,352.0,229.0,15.0,7.0,0.0,17.0,37.0,26.5,68.0,114.0,165.5,217.0,276.0,193.0,213.0,97.0,0.0,"POLYGON ((2.270488 48.855607, 2.270209 48.857395, 2.272921 48.857583, 2.273201 48.855796, 2.270488 48.855607))",891fb462907ffff
CRS3035RES200mN2890200E3754800,245.0,96.0,11.0,33.0,14.0,51.0,7.0,16472453.7,15042.0,78.0,18.0,84.0,0.0,0.0,12.0,0.0,0.0,9.0,6.0,10.0,32.0,26.0,22.0,50.0,39.0,34.0,17.0,0.0,"POLYGON ((2.270209 48.857395, 2.269929 48.859182, 2.272641 48.859371, 2.272921 48.857583, 2.270209 48.857395))",891fb462917ffff
CRS3035RES200mN2890200E3755000,1285.5,576.0,67.0,237.0,53.0,283.0,46.0,71737038.2,60827.0,518.0,58.0,437.0,91.0,43.0,5.0,0.0,0.0,48.0,28.0,82.5,105.0,140.0,203.0,265.0,147.0,174.0,93.0,0.0,"POLYGON ((2.272921 48.857583, 2.272641 48.859371, 2.275354 48.859559, 2.275634 48.857772, 2.272921 48.857583))",891fb4629abffff
CRS3035RES200mN2890000E3755000,1147.5,531.0,73.0,231.0,38.0,288.0,45.0,62767130.2,46975.0,477.0,54.0,322.0,180.0,12.0,17.0,0.0,0.0,44.5,17.5,63.5,103.0,111.0,188.0,232.0,111.0,187.0,90.0,0.0,"POLYGON ((2.273201 48.855796, 2.272921 48.857583, 2.275634 48.857772, 2.275913 48.855984, 2.273201 48.855796))",891fb462907ffff
CRS3035RES200mN2890200E3755200,1483.0,675.0,90.0,279.0,47.0,280.0,81.0,74173559.9,56077.0,614.0,61.0,516.0,98.0,5.0,56.0,0.0,73.0,50.5,35.0,88.5,155.0,133.0,269.0,321.0,161.0,194.0,76.0,0.0,"POLYGON ((2.275634 48.857772, 2.275354 48.859559, 2.278067 48.859748, 2.278346 48.85796, 2.275634 48.857772))",891fb4629afffff
CRS3035RES200mN2890000E3755200,1419.5,737.0,114.0,384.0,32.0,277.0,49.0,68322476.6,49250.0,711.0,26.0,440.0,164.0,97.0,36.0,0.0,9.0,67.0,25.5,87.0,88.5,96.5,307.0,287.0,155.0,199.0,107.0,0.0,"POLYGON ((2.275913 48.855984, 2.275634 48.857772, 2.278346 48.85796, 2.278626 48.856172, 2.275913 48.855984))",891fb462933ffff
CRS3035RES200mN2889800E3755200,1370.0,599.0,84.0,225.0,44.0,343.0,50.0,73052120.8,58665.0,518.0,81.0,502.0,80.0,0.0,15.0,2.0,0.0,57.0,24.0,69.5,141.0,116.0,202.0,275.5,194.0,186.0,105.0,0.0,"POLYGON ((2.276193 48.854196, 2.275913 48.855984, 2.278626 48.856172, 2.278905 48.854385, 2.276193 48.854196))",891fb462933ffff
CRS3035RES200mN2889800E3755400,1085.0,522.0,56.0,225.0,32.0,246.0,41.0,57965384.8,45792.0,479.0,43.0,262.0,99.0,148.0,13.0,0.0,0.0,45.0,18.0,45.5,97.0,75.0,180.0,220.5,119.0,179.0,106.0,0.0,"POLYGON ((2.278905 48.854385, 2.278626 48.856172, 2.281338 48.85636, 2.281617 48.854573, 2.278905 48.854385))",891fb462923ffff
CRS3035RES200mN2889800E3755600,1076.5,482.0,58.0,174.0,29.0,220.0,44.0,56993308.0,45007.0,452.0,30.0,201.0,41.0,14.0,226.0,0.0,0.0,35.0,13.0,43.0,114.0,98.0,152.5,237.0,155.0,165.0,64.0,0.0,"POLYGON ((2.281617 48.854573, 2.281338 48.85636, 2.284051 48.856549, 2.28433 48.854761, 2.281617 48.854573))",891fb462927ffff
CRS3035RES200mN2889800E3755800,422.5,184.0,16.0,66.0,14.0,97.0,20.0,23525890.6,17767.0,175.0,9.0,138.0,0.0,0.0,46.0,0.0,21.0,20.0,9.0,21.0,23.0,36.5,72.0,93.0,62.0,64.0,22.0,0.0,"POLYGON ((2.28433 48.854761, 2.284051 48.856549, 2.286763 48.856737, 2.287042 48.854949, 2.28433 48.854761))",891fb4674cbffff
CRS3035RES200mN2890000E3755600,1685.0,729.0,90.0,284.0,66.0,361.0,50.0,94527365.1,73326.0,640.0,89.0,649.0,78.0,0.0,0.0,2.0,11.0,49.0,38.0,73.0,149.0,178.5,253.0,344.5,248.0,240.0,112.0,0.0,"POLYGON ((2.281338 48.85636, 2.281059 48.858148, 2.283771 48.858336, 2.284051 48.856549, 2.281338 48.85636))",891fb462937ffff
CRS3035RES200mN2890000E3755800,1433.5,649.0,97.0,255.0,43.0,359.0,64.0,75400694.9,66929.0,545.0,104.0,544.0,69.0,0.0,35.0,1.0,35.0,56.5,24.0,65.5,120.5,126.0,205.0,265.0,204.0,258.0,109.0,0.0,"POLYGON ((2.284051 48.856549, 2.283771 48.858336, 2.286484 48.858524, 2.286763 48.856737, 2.284051 48.856549))",891fb4674cbffff
CRS3035RES200mN2890200E3755800,1077.0,486.0,59.0,201.0,41.0,252.0,40.0,55902402.5,45279.0,440.0,46.0,313.0,109.0,40.0,24.0,0.0,0.0,29.0,20.0,51.5,115.0,93.5,165.0,230.0,127.0,159.0,87.0,0.0,"POLYGON ((2.283771 48.858336, 2.283492 48.860124, 2.286205 48.860312, 2.286484 48.858524, 2.283771 48.858336))",891fb4674dbffff
CRS3035RES200mN2890200E3755600,1634.0,771.0,99.0,328.0,46.0,387.0,84.0,82732824.3,61169.0,690.0,81.0,654.0,60.0,8.0,49.0,0.0,0.0,53.0,24.0,92.0,154.5,138.5,306.0,325.0,190.0,228.0,123.0,0.0,"POLYGON ((2.281059 48.858148, 2.280779 48.859936, 2.283492 48.860124, 2.283771 48.858336, 2.281059 48.858148))",891fb4674dbffff
CRS3035RES200mN2890000E3755400,1413.5,708.0,96.0,350.0,44.0,299.0,51.0,68025090.1,47114.0,681.0,27.0,431.0,144.0,39.0,94.0,0.0,1.0,62.0,28.0,77.0,95.5,104.0,320.0,277.0,154.0,176.0,120.0,0.0,"POLYGON ((2.278626 48.856172, 2.278346 48.85796, 2.281059 48.858148, 2.281338 48.85636, 2.278626 48.856172))",891fb462937ffff
CRS3035RES200mN2890200E3755400,1563.0,752.0,82.0,347.0,50.0,382.0,56.0,79509044.6,57372.0,703.0,49.0,494.0,200.0,34.0,24.0,0.0,0.0,56.0,31.0,87.0,122.0,134.0,314.0,305.0,180.0,212.0,122.0,0.0,"POLYGON ((2.278346 48.85796, 2.278067 48.859748, 2.280779 48.859936, 2.281059 48.858148, 2.278346 48.85796))",891fb4629afffff
CRS3035RES200mN2890400E3755400,1305.5,572.0,72.0,239.0,52.0,293.0,42.0,72173291.0,55437.0,518.0,54.0,320.0,108.0,123.0,21.0,0.0,0.0,48.0,23.5,66.5,128.5,129.0,232.0,230.0,162.0,189.0,97.0,0.0,"POLYGON ((2.278067 48.859748, 2.277787 48.861535, 2.2805 48.861723, 2.280779 48.859936, 2.278067 48.859748))",891fb4629afffff
CRS3035RES200mN2890400E3755800,1358.0,690.0,110.0,349.0,41.0,301.0,55.0,64668661.7,55302.0,638.0,52.0,347.0,277.0,31.0,35.0,0.0,36.0,56.5,25.0,62.0,90.5,138.0,285.0,259.0,123.0,220.0,99.0,0.0,"POLYGON ((2.283492 48.860124, 2.283213 48.861912, 2.285926 48.8621, 2.286205 48.860312, 2.283492 48.860124))",891fb4674d3ffff
CRS3035RES200mN2890400E3755600,1201.0,573.0,88.0,258.0,42.0,310.0,45.0,60055206.5,50816.0,509.0,64.0,184.0,291.0,81.0,17.0,0.0,0.0,40.5,28.5,59.5,107.0,79.5,222.0,243.0,126.0,193.0,102.0,0.0,"POLYGON ((2.280779 48.859936, 2.2805 48.861723, 2.283213 48.861912, 2.283492 48.860124, 2.280779 48.859936))",891fb4674dbffff
CRS3035RES200mN2890600E3755600,988.0,439.0,67.0,179.0,42.0,205.0,40.0,55181760.2,43737.0,392.0,47.0,375.0,52.0,0.0,10.0,2.0,0.0,41.5,20.5,45.5,95.5,77.0,188.0,211.0,126.0,138.0,44.0,1.0,"POLYGON ((2.2805 48.861723, 2.280221 48.863511, 2.282933 48.863699, 2.283213 48.861912, 2.2805 48.861723))",891fb4629a7ffff
CRS3035RES200mN2890600E3755800,575.5,311.0,54.0,156.0,17.0,147.0,29.0,29177452.8,26762.0,300.0,11.0,222.0,70.0,0.0,19.0,0.0,30.0,17.0,9.0,19.5,33.0,49.0,112.0,97.0,75.0,117.0,47.0,0.0,"POLYGON ((2.283213 48.861912, 2.282933 48.863699, 2.285646 48.863888, 2.285926 48.8621, 2.283213 48.861912))",891fb4674d3ffff
CRS3035RES200mN2890600E3755400,704.0,318.0,40.0,131.0,27.0,166.0,29.0,40191652.2,32496.0,258.0,60.0,236.0,20.0,54.0,8.0,0.0,0.0,11.0,11.0,39.0,68.5,70.5,123.0,122.0,87.0,127.0,45.0,0.0,"POLYGON ((2.277787 48.861535, 2.277508 48.863323, 2.280221 48.863511, 2.2805 48.861723, 2.277787 48.861535))",891fb4629a7ffff
CRS3035RES200mN2890600E3755200,1301.0,605.0,91.0,271.0,49.0,243.0,66.0,60581647.7,45811.0,574.0,31.0,367.0,41.0,110.0,87.0,0.0,37.0,43.5,17.0,74.5,126.0,147.0,249.0,264.0,139.0,161.0,80.0,0.0,"POLYGON ((2.275074 48.861347, 2.274795 48.863135, 2.277508 48.863323, 2.277787 48.861535, 2.275074 48.861347))",891fb4629a3ffff
CRS3035RES200mN2890400E3755200,1272.0,605.0,102.0,278.0,37.0,250.0,67.0,66513354.0,54451.0,530.0,75.0,312.0,171.0,92.0,30.0,0.0,23.0,42.5,22.0,78.0,111.5,122.0,211.0,271.0,154.0,164.0,96.0,0.0,"POLYGON ((2.275354 48.859559, 2.275074 48.861347, 2.277787 48.861535, 2.278067 48.859748, 2.275354 48.859559))",891fb4629a3ffff
CRS3035RES200mN2890400E3755000,852.0,416.0,48.0,197.0,29.0,216.0,29.0,48833738.4,42301.0,361.0,55.0,210.0,189.0,5.0,12.0,0.0,0.0,30.0,18.0,42.5,57.5,60.0,149.0,169.0,94.0,144.0,88.0,0.0,"POLYGON ((2.272641 48.859371, 2.272362 48.861158, 2.275074 48.861347, 2.275354 48.859559, 2.272641 48.859371))",891fb4629abffff
CRS3035RES200mN2890400E3754800,388.5,180.0,23.0,78.0,11.0,97.0,14.0,23482026.8,24217.0,152.0,28.0,88.0,56.0,24.0,12.0,0.0,0.0,12.0,5.0,11.0,35.5,33.0,53.0,68.0,56.0,88.0,27.0,0.0,"POLYGON ((2.269929 48.859182, 2.269649 48.86097, 2.272362 48.861158, 2.272641 48.859371, 2.269929 48.859182))",891fb462917ffff
CRS3035RES200mN2890600E3754800,790.0,304.0,56.0,100.0,47.0,132.0,15.0,47148092.9,42220.0,251.0,53.0,248.0,35.0,10.0,10.0,1.0,0.0,23.0,22.0,50.0,93.0,77.0,109.0,165.0,99.0,108.0,44.0,0.0,"POLYGON ((2.269649 48.86097, 2.269369 48.862758, 2.272082 48.862946, 2.272362 48.861158, 2.269649 48.86097))",891fb4629bbffff
CRS3035RES200mN2890600E3755000,1508.0,638.0,91.0,237.0,75.0,347.0,58.0,86376019.9,69580.0,518.0,120.0,581.0,54.0,0.0,3.0,0.0,0.0,65.5,29.5,83.5,160.5,149.0,250.0,301.0,159.0,205.0,105.0,0.0,"POLYGON ((2.272362 48.861158, 2.272082 48.862946, 2.274795 48.863135, 2.275074 48.861347, 2.272362 48.861158))",891fb4629bbffff
CRS3035RES200mN2890600E3754600,112.0,56.0,16.0,25.0,2.0,25.0,6.0,5139600.3,9649.0,39.0,17.0,56.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.5,4.5,5.0,19.0,22.0,14.0,29.0,6.0,0.0,"POLYGON ((2.266936 48.860781, 2.266657 48.862569, 2.269369 48.862758, 2.269649 48.86097, 2.266936 48.860781))",891fb46298fffff
CRS3035RES200mN2890600E3754400,26.0,11.0,1.0,4.0,1.0,6.0,2.0,1170271.4,996.0,11.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,3.0,7.0,3.0,2.0,1.0,0.0,"POLYGON ((2.264224 48.860593, 2.263944 48.86238, 2.266657 48.862569, 2.266936 48.860781, 2.264224 48.860593))",891fb46298fffff
CRS3035RES200mN2890400E3754400,371.5,154.0,24.0,49.0,15.0,87.0,10.0,19220310.6,20210.0,131.0,23.0,58.0,59.0,37.0,0.0,0.0,0.0,13.0,5.5,14.0,36.0,35.0,54.0,66.0,56.0,66.0,26.0,0.0,"POLYGON ((2.264504 48.858805, 2.264224 48.860593, 2.266936 48.860781, 2.267216 48.858994, 2.264504 48.858805))",891fb462913ffff
CRS3035RES200mN2890400E3754600,336.0,173.0,28.0,85.0,10.0,87.0,15.0,16788009.1,16085.0,154.0,19.0,18.0,78.0,61.0,16.0,0.0,0.0,13.0,9.0,18.0,22.0,20.0,53.0,61.0,40.0,61.0,39.0,0.0,"POLYGON ((2.267216 48.858994, 2.266936 48.860781, 2.269649 48.86097, 2.269929 48.859182, 2.267216 48.858994))",891fb462917ffff
CRS3035RES200mN2890200E3754600,16.0,5.2,0.0,0.4,0.9,0.0,1.3,826410.7,833.7,5.2,0.0,4.3,0.4,0.0,0.5,0.0,0.0,0.4,1.3,1.3,2.6,1.3,0.9,3.4,1.3,3.5,0.0,0.0,"POLYGON ((2.267496 48.857206, 2.267216 48.858994, 2.269929 48.859182, 2.270209 48.857395, 2.267496 48.857206))",891fb462917ffff
CRS3035RES200mN2890000E3754600,1178.0,495.0,59.0,180.0,50.0,285.0,27.0,70668496.1,57395.0,417.0,78.0,387.0,87.0,0.0,21.0,0.0,0.0,21.0,28.0,71.0,114.0,123.0,135.0,267.0,163.0,179.0,77.0,0.0,"POLYGON ((2.267776 48.855419, 2.267496 48.857206, 2.270209 48.857395, 2.270488 48.855607, 2.267776 48.855419))",891fb462903ffff
CRS3035RES200mN2889800E3754600,1754.0,863.0,136.0,417.0,61.0,305.0,87.0,79579490.7,66168.0,776.0,87.0,511.0,186.0,96.0,68.0,2.0,161.0,38.5,25.5,98.5,144.0,135.0,298.5,358.0,212.0,306.0,137.0,1.0,"POLYGON ((2.268056 48.853631, 2.267776 48.855419, 2.270488 48.855607, 2.270768 48.853819, 2.268056 48.853631))",891fb46290fffff
CRS3035RES200mN2889800E3754400,859.0,465.0,50.0,239.0,21.0,284.0,36.0,48532695.7,41122.0,408.0,57.0,144.0,243.0,55.0,23.0,0.0,0.0,15.0,9.0,22.5,69.0,68.5,111.0,144.0,115.0,183.0,122.0,0.0,"POLYGON ((2.265343 48.853442, 2.265064 48.85523, 2.267776 48.855419, 2.268056 48.853631, 2.265343 48.853442))",891fb46290bffff
CRS3035RES200mN2890000E3754400,1157.5,574.0,74.0,268.0,31.0,310.0,34.0,60734427.4,47214.0,525.0,49.0,333.0,203.0,0.0,18.0,20.0,0.0,48.0,22.5,54.5,72.0,88.5,210.0,238.0,122.0,192.0,110.0,0.0,"POLYGON ((2.265064 48.85523, 2.264784 48.857018, 2.267496 48.857206, 2.267776 48.855419, 2.265064 48.85523))",891fb462903ffff
CRS3035RES200mN2890200E3754400,624.5,307.0,46.0,119.0,15.0,173.0,25.0,35484028.3,35280.0,249.0,58.0,116.0,178.0,5.0,8.0,0.0,0.0,13.0,10.0,28.5,47.5,36.5,69.0,124.0,82.0,148.0,66.0,0.0,"POLYGON ((2.264784 48.857018, 2.264504 48.858805, 2.267216 48.858994, 2.267496 48.857206, 2.264784 48.857018))",891fb462913ffff
CRS3035RES200mN2890200E3754200,75.5,38.0,2.0,15.0,2.0,27.0,1.0,4357868.3,5129.0,36.0,2.0,1.0,35.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,6.0,3.5,4.0,14.0,17.0,19.0,7.0,0.0,"POLYGON ((2.262071 48.856829, 2.261791 48.858617, 2.264504 48.858805, 2.264784 48.857018, 2.262071 48.856829))",891fb4629c7ffff
CRS3035RES200mN2890200E3754000,9.0,2.9,0.0,0.2,0.5,0.0,0.7,464856.0,469.0,2.9,0.0,2.4,0.2,0.0,0.3,0.0,0.0,0.2,0.7,0.7,1.5,0.7,0.5,2.0,0.7,2.0,0.0,0.0,"POLYGON ((2.259359 48.85664, 2.259079 48.858428, 2.261791 48.858617, 2.262071 48.856829, 2.259359 48.85664))",891fb4629c7ffff
CRS3035RES200mN2890000E3754200,674.0,305.0,51.0,131.0,34.0,173.0,25.0,33469935.9,30049.0,274.0,31.0,85.0,199.0,0.0,21.0,0.0,0.0,19.0,11.0,41.5,75.0,52.0,86.5,145.0,76.0,103.0,65.0,0.0,"POLYGON ((2.262351 48.855041, 2.262071 48.856829, 2.264784 48.857018, 2.265064 48.85523, 2.262351 48.855041))",891fb46291bffff
CRS3035RES200mN2889800E3754200,816.5,389.0,26.0,150.0,17.0,276.0,19.0,48779547.3,41174.0,361.0,28.0,0.0,360.0,12.0,16.0,1.0,0.0,18.5,14.0,38.0,56.0,55.0,78.0,136.0,96.0,188.0,137.0,0.0,"POLYGON ((2.262631 48.853254, 2.262351 48.855041, 2.265064 48.85523, 2.265343 48.853442, 2.262631 48.853254))",891fb462957ffff
CRS3035RES200mN2889800E3753800,11.0,5.3,0.5,2.7,0.5,2.7,0.2,536587.1,474.8,4.6,0.7,0.7,0.0,0.0,4.6,0.0,0.0,0.0,0.0,1.2,1.3,0.2,0.7,3.4,2.2,1.5,0.5,0.0,"POLYGON ((2.257207 48.852876, 2.256927 48.854664, 2.259639 48.854853, 2.259919 48.853065, 2.257207 48.852876))",891fb462953ffff
